"","MFG_DATE","PLANT_ID","PRODUCT_ID","ITEMS_PRODUCED","ITEMS_SAMPLED","ITEMS_DEFECTIVE","MFG_DEFECT_RATE"
"2887",2020-11-24,"US1","USB01",100150,820,8,0.00975609756097561
"2888",2020-11-25,"US1","USB01",100090,800,8,0.01
"2889",2020-11-26,"US1","USB01",100070,1020,10,0.00980392156862745
"2890",2020-11-27,"US1","USB01",99950,990,10,0.0101010101010101
"2891",2020-11-28,"US1","USB01",99870,960,10,0.0104166666666667
"2892",2020-11-29,"US1","USB01",100080,1110,11,0.00990990990990991
"2893",2020-11-30,"US1","USB01",100000,1050,11,0.0104761904761905
"2894",2020-12-01,"US1","USB01",100030,960,10,0.0104166666666667
"2895",2020-12-02,"US1","USB01",99980,1090,11,0.0100917431192661
"2896",2020-12-03,"US1","USB01",100010,1050,11,0.0104761904761905
"2897",2020-12-04,"US1","USB01",100040,1000,10,0.01
"2898",2020-12-05,"US1","USB01",99900,1060,11,0.010377358490566
"2899",2020-12-06,"US1","USB01",100090,1010,10,0.0099009900990099
"2900",2020-12-07,"US1","USB01",100030,760,8,0.0105263157894737
"2901",2020-12-08,"US1","USB01",100010,1090,11,0.0100917431192661
"2902",2020-12-09,"US1","USB01",99990,930,9,0.00967741935483871
"2903",2020-12-10,"US1","USB01",99950,920,9,0.00978260869565217
"2904",2020-12-11,"US1","USB01",99820,980,10,0.0102040816326531
"2905",2020-12-12,"US1","USB01",99970,1090,11,0.0100917431192661
"2906",2020-12-13,"US1","USB01",99960,1100,11,0.01
"2907",2020-12-14,"US1","USB01",100040,910,9,0.00989010989010989
"2908",2020-12-15,"US1","USB01",100170,830,8,0.00963855421686747
"2909",2020-12-16,"US1","USB01",100100,930,9,0.00967741935483871
"2910",2020-12-17,"US1","USB01",100030,1120,11,0.00982142857142857
"2911",2020-12-18,"US1","USB01",100070,1020,10,0.00980392156862745
"2912",2020-12-19,"US1","USB01",100120,950,10,0.0105263157894737
"2913",2020-12-20,"US1","USB01",100200,970,10,0.0103092783505155
"2914",2020-12-21,"US1","USB01",100090,980,10,0.0102040816326531
"2915",2020-12-22,"US1","USB01",100120,1000,10,0.01
"2916",2020-12-23,"US1","USB01",100000,990,10,0.0101010101010101
"2917",2020-12-24,"US1","USB01",100100,1120,11,0.00982142857142857
"2918",2020-12-25,"US1","USB01",99990,980,10,0.0102040816326531
"2919",2020-12-26,"US1","USB01",100120,1190,12,0.0100840336134454
"2920",2020-12-27,"US1","USB01",100010,1100,11,0.01
"2921",2020-12-28,"US1","USB01",100060,900,9,0.01
"2922",2020-12-29,"US1","USB01",100050,950,10,0.0105263157894737
"2923",2020-12-30,"US1","USB01",99980,1010,10,0.0099009900990099
"2924",2020-12-31,"US1","USB01",99940,950,10,0.0105263157894737
"2925",2020-01-01,"US1","USB02",80010,830,8,0.00963855421686747
"2926",2020-01-02,"US1","USB02",80020,700,7,0.01
"2927",2020-01-03,"US1","USB02",79820,840,8,0.00952380952380952
"2928",2020-01-04,"US1","USB02",80030,640,6,0.009375
"2929",2020-01-05,"US1","USB02",79870,790,8,0.010126582278481
"2930",2020-01-06,"US1","USB02",80020,830,8,0.00963855421686747
"2931",2020-01-07,"US1","USB02",79970,780,8,0.0102564102564103
"2932",2020-01-08,"US1","USB02",79820,770,8,0.0103896103896104
"2933",2020-01-09,"US1","USB02",79950,760,8,0.0105263157894737
"2934",2020-01-10,"US1","USB02",79990,830,8,0.00963855421686747
"2935",2020-01-11,"US1","USB02",79810,810,8,0.00987654320987654
"2936",2020-01-12,"US1","USB02",80040,840,8,0.00952380952380952
"2937",2020-01-13,"US1","USB02",80090,730,7,0.00958904109589041
"2938",2020-01-14,"US1","USB02",79990,730,7,0.00958904109589041
"2939",2020-01-15,"US1","USB02",79930,810,8,0.00987654320987654
"2940",2020-01-16,"US1","USB02",79940,780,8,0.0102564102564103
"2941",2020-01-17,"US1","USB02",79900,770,8,0.0103896103896104
"2942",2020-01-18,"US1","USB02",79950,540,5,0.00925925925925926
"2943",2020-01-19,"US1","USB02",79970,690,7,0.0101449275362319
"2944",2020-01-20,"US1","USB02",80190,840,8,0.00952380952380952
"2945",2020-01-21,"US1","USB02",79920,1090,11,0.0100917431192661
"2946",2020-01-22,"US1","USB02",79900,1000,10,0.01
"2947",2020-01-23,"US1","USB02",79960,670,7,0.0104477611940299
"2948",2020-01-24,"US1","USB02",80050,1040,10,0.00961538461538462
"2949",2020-01-25,"US1","USB02",79990,770,8,0.0103896103896104
"2950",2020-01-26,"US1","USB02",80030,1090,11,0.0100917431192661
"2951",2020-01-27,"US1","USB02",79920,950,10,0.0105263157894737
"2952",2020-01-28,"US1","USB02",80020,730,7,0.00958904109589041
"2953",2020-01-29,"US1","USB02",80090,910,9,0.00989010989010989
"2954",2020-01-30,"US1","USB02",79930,950,10,0.0105263157894737
"2955",2020-01-31,"US1","USB02",79920,830,8,0.00963855421686747
"2956",2020-02-01,"US1","USB02",80070,780,8,0.0102564102564103
"2957",2020-02-02,"US1","USB02",79960,800,8,0.01
"2958",2020-02-03,"US1","USB02",80020,680,7,0.0102941176470588
"2959",2020-02-04,"US1","USB02",79830,750,8,0.0106666666666667
"2960",2020-02-05,"US1","USB02",79910,730,7,0.00958904109589041
"2961",2020-02-06,"US1","USB02",80120,900,9,0.01
"2962",2020-02-07,"US1","USB02",79950,750,8,0.0106666666666667
"2963",2020-02-08,"US1","USB02",79870,750,8,0.0106666666666667
"2964",2020-02-09,"US1","USB02",80090,790,8,0.010126582278481
"2965",2020-02-10,"US1","USB02",80050,780,8,0.0102564102564103
"2966",2020-02-11,"US1","USB02",80000,780,8,0.0102564102564103
"2967",2020-02-12,"US1","USB02",79840,770,8,0.0103896103896104
"2968",2020-02-13,"US1","USB02",79980,770,8,0.0103896103896104
"2969",2020-02-14,"US1","USB02",80170,750,8,0.0106666666666667
"2970",2020-02-15,"US1","USB02",80060,770,8,0.0103896103896104
"2971",2020-02-16,"US1","USB02",79990,850,9,0.0105882352941176
"2972",2020-02-17,"US1","USB02",80030,750,8,0.0106666666666667
"2973",2020-02-18,"US1","USB02",79950,750,8,0.0106666666666667
"2974",2020-02-19,"US1","USB02",79940,850,9,0.0105882352941176
"2975",2020-02-20,"US1","USB02",79900,890,9,0.0101123595505618
"2976",2020-02-21,"US1","USB02",80120,840,8,0.00952380952380952
"2977",2020-02-22,"US1","USB02",79980,880,9,0.0102272727272727
"2978",2020-02-23,"US1","USB02",79970,600,6,0.01
"2979",2020-02-24,"US1","USB02",80020,570,6,0.0105263157894737
"2980",2020-02-25,"US1","USB02",80020,710,7,0.00985915492957747
"2981",2020-02-26,"US1","USB02",80080,1090,11,0.0100917431192661
"2982",2020-02-27,"US1","USB02",80040,730,7,0.00958904109589041
"2983",2020-02-28,"US1","USB02",80020,700,7,0.01
"2984",2020-02-29,"US1","USB02",79980,860,9,0.0104651162790698
"2985",2020-03-01,"US1","USB02",80070,770,8,0.0103896103896104
"2986",2020-03-02,"US1","USB02",80080,730,7,0.00958904109589041
"2987",2020-03-03,"US1","USB02",79970,710,7,0.00985915492957747
"2988",2020-03-04,"US1","USB02",80110,820,8,0.00975609756097561
"2989",2020-03-05,"US1","USB02",79980,740,7,0.00945945945945946
"2990",2020-03-06,"US1","USB02",80050,650,7,0.0107692307692308
"2991",2020-03-07,"US1","USB02",80080,760,8,0.0105263157894737
"2992",2020-03-08,"US1","USB02",79990,750,8,0.0106666666666667
"2993",2020-03-09,"US1","USB02",80010,730,7,0.00958904109589041
"2994",2020-03-10,"US1","USB02",80010,770,8,0.0103896103896104
"2995",2020-03-11,"US1","USB02",80060,820,8,0.00975609756097561
"2996",2020-03-12,"US1","USB02",80020,800,8,0.01
"2997",2020-03-13,"US1","USB02",80050,720,7,0.00972222222222222
"2998",2020-03-14,"US1","USB02",79910,730,7,0.00958904109589041
"2999",2020-03-15,"US1","USB02",80140,890,9,0.0101123595505618
"3000",2020-03-16,"US1","USB02",80070,580,6,0.0103448275862069
"3001",2020-03-17,"US1","USB02",79960,740,7,0.00945945945945946
"3002",2020-03-18,"US1","USB02",79850,690,7,0.0101449275362319
"3003",2020-03-19,"US1","USB02",80070,880,9,0.0102272727272727
"3004",2020-03-20,"US1","USB02",79970,760,8,0.0105263157894737
"3005",2020-03-21,"US1","USB02",79920,790,8,0.010126582278481
"3006",2020-03-22,"US1","USB02",80040,860,9,0.0104651162790698
"3007",2020-03-23,"US1","USB02",80050,660,7,0.0106060606060606
"3008",2020-03-24,"US1","USB02",79980,830,8,0.00963855421686747
"3009",2020-03-25,"US1","USB02",80000,810,8,0.00987654320987654
"3010",2020-03-26,"US1","USB02",79970,720,7,0.00972222222222222
"3011",2020-03-27,"US1","USB02",80050,780,8,0.0102564102564103
"3012",2020-03-28,"US1","USB02",79980,1000,10,0.01
"3013",2020-03-29,"US1","USB02",79960,850,9,0.0105882352941176
"3014",2020-03-30,"US1","USB02",79940,680,7,0.0102941176470588
"3015",2020-03-31,"US1","USB02",79900,900,9,0.01
"3016",2020-04-01,"US1","USB02",80020,730,7,0.00958904109589041
"3017",2020-04-02,"US1","USB02",80000,850,9,0.0105882352941176
"3018",2020-04-03,"US1","USB02",79990,880,9,0.0102272727272727
"3019",2020-04-04,"US1","USB02",80100,650,7,0.0107692307692308
"3020",2020-04-05,"US1","USB02",79990,860,9,0.0104651162790698
"3021",2020-04-06,"US1","USB02",79990,880,9,0.0102272727272727
"3022",2020-04-07,"US1","USB02",79950,900,9,0.01
"3023",2020-04-08,"US1","USB02",80000,760,8,0.0105263157894737
"3024",2020-04-09,"US1","USB02",79890,690,7,0.0101449275362319
"3025",2020-04-10,"US1","USB02",80000,770,8,0.0103896103896104
"3026",2020-04-11,"US1","USB02",80030,660,7,0.0106060606060606
"3027",2020-04-12,"US1","USB02",80070,820,8,0.00975609756097561
"3028",2020-04-13,"US1","USB02",80070,830,8,0.00963855421686747
"3029",2020-04-14,"US1","USB02",80000,730,7,0.00958904109589041
"3030",2020-04-15,"US1","USB02",80020,840,8,0.00952380952380952
"3031",2020-04-16,"US1","USB02",79880,860,9,0.0104651162790698
"3032",2020-04-17,"US1","USB02",80160,840,8,0.00952380952380952
"3033",2020-04-18,"US1","USB02",80100,710,7,0.00985915492957747
"3034",2020-04-19,"US1","USB02",80020,850,9,0.0105882352941176
"3035",2020-04-20,"US1","USB02",80130,660,7,0.0106060606060606
"3036",2020-04-21,"US1","USB02",80000,860,9,0.0104651162790698
"3037",2020-04-22,"US1","USB02",79900,910,9,0.00989010989010989
"3038",2020-04-23,"US1","USB02",79930,770,8,0.0103896103896104
"3039",2020-04-24,"US1","USB02",80000,620,6,0.00967741935483871
"3040",2020-04-25,"US1","USB02",79880,800,8,0.01
"3041",2020-04-26,"US1","USB02",80000,740,7,0.00945945945945946
"3042",2020-04-27,"US1","USB02",80280,700,7,0.01
"3043",2020-04-28,"US1","USB02",80110,810,8,0.00987654320987654
"3044",2020-04-29,"US1","USB02",79930,850,9,0.0105882352941176
"3045",2020-04-30,"US1","USB02",79990,700,7,0.01
"3046",2020-05-01,"US1","USB02",79930,740,7,0.00945945945945946
"3047",2020-05-02,"US1","USB02",79990,640,6,0.009375
"3048",2020-05-03,"US1","USB02",79930,790,8,0.010126582278481
"3049",2020-05-04,"US1","USB02",79940,820,8,0.00975609756097561
"3050",2020-05-05,"US1","USB02",80110,730,7,0.00958904109589041
"3051",2020-05-06,"US1","USB02",79940,910,9,0.00989010989010989
"3052",2020-05-07,"US1","USB02",80130,830,8,0.00963855421686747
"3053",2020-05-08,"US1","USB02",80020,930,9,0.00967741935483871
"3054",2020-05-09,"US1","USB02",79950,820,8,0.00975609756097561
"3055",2020-05-10,"US1","USB02",79970,580,6,0.0103448275862069
"3056",2020-05-11,"US1","USB02",80020,600,6,0.01
"3057",2020-05-12,"US1","USB02",80020,790,8,0.010126582278481
"3058",2020-05-13,"US1","USB02",79940,810,8,0.00987654320987654
"3059",2020-05-14,"US1","USB02",79970,660,7,0.0106060606060606
"3060",2020-05-15,"US1","USB02",80020,740,7,0.00945945945945946
"3061",2020-05-16,"US1","USB02",80090,710,7,0.00985915492957747
"3062",2020-05-17,"US1","USB02",79920,930,9,0.00967741935483871
"3063",2020-05-18,"US1","USB02",79960,870,9,0.0103448275862069
"3064",2020-05-19,"US1","USB02",80060,840,8,0.00952380952380952
"3065",2020-05-20,"US1","USB02",80000,960,10,0.0104166666666667
"3066",2020-05-21,"US1","USB02",79980,820,8,0.00975609756097561
"3067",2020-05-22,"US1","USB02",79970,770,8,0.0103896103896104
"3068",2020-05-23,"US1","USB02",79940,780,8,0.0102564102564103
"3069",2020-05-24,"US1","USB02",80130,840,8,0.00952380952380952
"3070",2020-05-25,"US1","USB02",79930,670,7,0.0104477611940299
"3071",2020-05-26,"US1","USB02",79960,820,8,0.00975609756097561
"3072",2020-05-27,"US1","USB02",80040,900,9,0.01
"3073",2020-05-28,"US1","USB02",79940,820,8,0.00975609756097561
"3074",2020-05-29,"US1","USB02",80030,790,8,0.010126582278481
"3075",2020-05-30,"US1","USB02",80030,820,8,0.00975609756097561
"3076",2020-05-31,"US1","USB02",79800,770,8,0.0103896103896104
"3077",2020-06-01,"US1","USB02",80020,740,7,0.00945945945945946
"3078",2020-06-02,"US1","USB02",79980,920,9,0.00978260869565217
"3079",2020-06-03,"US1","USB02",79940,780,8,0.0102564102564103
"3080",2020-06-04,"US1","USB02",80030,820,8,0.00975609756097561
"3081",2020-06-05,"US1","USB02",80020,970,10,0.0103092783505155
"3082",2020-06-06,"US1","USB02",80030,1000,10,0.01
"3083",2020-06-07,"US1","USB02",80060,850,9,0.0105882352941176
"3084",2020-06-08,"US1","USB02",79940,720,7,0.00972222222222222
"3085",2020-06-09,"US1","USB02",79980,780,8,0.0102564102564103
"3086",2020-06-10,"US1","USB02",80000,790,8,0.010126582278481
"3087",2020-06-11,"US1","USB02",80040,680,7,0.0102941176470588
"3088",2020-06-12,"US1","USB02",80060,840,8,0.00952380952380952
"3089",2020-06-13,"US1","USB02",80000,830,8,0.00963855421686747
"3090",2020-06-14,"US1","USB02",80000,820,8,0.00975609756097561
"3091",2020-06-15,"US1","USB02",80000,870,9,0.0103448275862069
"3092",2020-06-16,"US1","USB02",79960,660,7,0.0106060606060606
"3093",2020-06-17,"US1","USB02",79940,790,8,0.010126582278481
"3094",2020-06-18,"US1","USB02",80050,800,8,0.01
"3095",2020-06-19,"US1","USB02",79990,780,8,0.0102564102564103
"3096",2020-06-20,"US1","USB02",80230,960,10,0.0104166666666667
"3097",2020-06-21,"US1","USB02",80040,760,8,0.0105263157894737
"3098",2020-06-22,"US1","USB02",80030,850,9,0.0105882352941176
"3099",2020-06-23,"US1","USB02",80100,820,8,0.00975609756097561
"3100",2020-06-24,"US1","USB02",80060,830,8,0.00963855421686747
"3101",2020-06-25,"US1","USB02",80120,730,7,0.00958904109589041
"3102",2020-06-26,"US1","USB02",79890,780,8,0.0102564102564103
"3103",2020-06-27,"US1","USB02",80000,710,7,0.00985915492957747
"3104",2020-06-28,"US1","USB02",80070,930,9,0.00967741935483871
"3105",2020-06-29,"US1","USB02",80040,700,7,0.01
"3106",2020-06-30,"US1","USB02",80040,870,9,0.0103448275862069
"3107",2020-07-01,"US1","USB02",80030,950,10,0.0105263157894737
"3108",2020-07-02,"US1","USB02",80060,720,7,0.00972222222222222
"3109",2020-07-03,"US1","USB02",79970,650,7,0.0107692307692308
"3110",2020-07-04,"US1","USB02",79850,940,9,0.00957446808510638
"3111",2020-07-05,"US1","USB02",79960,660,7,0.0106060606060606
"3112",2020-07-06,"US1","USB02",79960,850,9,0.0105882352941176
"3113",2020-07-07,"US1","USB02",79930,750,8,0.0106666666666667
"3114",2020-07-08,"US1","USB02",79980,940,9,0.00957446808510638
"3115",2020-07-09,"US1","USB02",79930,700,7,0.01
"3116",2020-07-10,"US1","USB02",80090,850,9,0.0105882352941176
"3117",2020-07-11,"US1","USB02",79930,730,7,0.00958904109589041
"3118",2020-07-12,"US1","USB02",79880,700,7,0.01
"3119",2020-07-13,"US1","USB02",79990,1100,11,0.01
"3120",2020-07-14,"US1","USB02",80000,1110,11,0.00990990990990991
"3121",2020-07-15,"US1","USB02",79980,860,9,0.0104651162790698
"3122",2020-07-16,"US1","USB02",79890,820,8,0.00975609756097561
"3123",2020-07-17,"US1","USB02",80180,590,6,0.0101694915254237
"3124",2020-07-18,"US1","USB02",80090,770,8,0.0103896103896104
"3125",2020-07-19,"US1","USB02",80000,830,8,0.00963855421686747
"3126",2020-07-20,"US1","USB02",80090,840,8,0.00952380952380952
"3127",2020-07-21,"US1","USB02",79960,980,10,0.0102040816326531
"3128",2020-07-22,"US1","USB02",79910,750,8,0.0106666666666667
"3129",2020-07-23,"US1","USB02",79850,770,8,0.0103896103896104
"3130",2020-07-24,"US1","USB02",79810,810,8,0.00987654320987654
"3131",2020-07-25,"US1","USB02",80140,650,7,0.0107692307692308
"3132",2020-07-26,"US1","USB02",80020,990,10,0.0101010101010101
"3133",2020-07-27,"US1","USB02",79810,680,7,0.0102941176470588
"3134",2020-07-28,"US1","USB02",80020,810,8,0.00987654320987654
"3135",2020-07-29,"US1","USB02",79980,960,10,0.0104166666666667
"3136",2020-07-30,"US1","USB02",80100,820,8,0.00975609756097561
"3137",2020-07-31,"US1","USB02",80080,800,8,0.01
"3138",2020-08-01,"US1","USB02",79960,880,9,0.0102272727272727
"3139",2020-08-02,"US1","USB02",79910,1100,11,0.01
"3140",2020-08-03,"US1","USB02",79980,820,8,0.00975609756097561
"3141",2020-08-04,"US1","USB02",79930,850,9,0.0105882352941176
"3142",2020-08-05,"US1","USB02",79890,760,8,0.0105263157894737
"3143",2020-08-06,"US1","USB02",79990,830,8,0.00963855421686747
"3144",2020-08-07,"US1","USB02",79950,840,8,0.00952380952380952
"3145",2020-08-08,"US1","USB02",80040,700,7,0.01
"3146",2020-08-09,"US1","USB02",80010,710,7,0.00985915492957747
"3147",2020-08-10,"US1","USB02",79980,810,8,0.00987654320987654
"3148",2020-08-11,"US1","USB02",80050,790,8,0.010126582278481
"3149",2020-08-12,"US1","USB02",80070,820,8,0.00975609756097561
"3150",2020-08-13,"US1","USB02",79940,790,8,0.010126582278481
"3151",2020-08-14,"US1","USB02",79970,870,9,0.0103448275862069
"3152",2020-08-15,"US1","USB02",80080,800,8,0.01
"3153",2020-08-16,"US1","USB02",80090,700,7,0.01
"3154",2020-08-17,"US1","USB02",79900,850,9,0.0105882352941176
"3155",2020-08-18,"US1","USB02",79940,820,8,0.00975609756097561
"3156",2020-08-19,"US1","USB02",79960,810,8,0.00987654320987654
"3157",2020-08-20,"US1","USB02",80020,730,7,0.00958904109589041
"3158",2020-08-21,"US1","USB02",80080,760,8,0.0105263157894737
"3159",2020-08-22,"US1","USB02",80050,790,8,0.010126582278481
"3160",2020-08-23,"US1","USB02",80050,760,8,0.0105263157894737
"3161",2020-08-24,"US1","USB02",80060,800,8,0.01
"3162",2020-08-25,"US1","USB02",79920,780,8,0.0102564102564103
"3163",2020-08-26,"US1","USB02",80170,830,8,0.00963855421686747
"3164",2020-08-27,"US1","USB02",80130,780,8,0.0102564102564103
"3165",2020-08-28,"US1","USB02",79970,710,7,0.00985915492957747
"3166",2020-08-29,"US1","USB02",79900,710,7,0.00985915492957747
"3167",2020-08-30,"US1","USB02",79930,980,10,0.0102040816326531
"3168",2020-08-31,"US1","USB02",80070,800,8,0.01
"3169",2020-09-01,"US1","USB02",79940,790,8,0.010126582278481
"3170",2020-09-02,"US1","USB02",80040,930,9,0.00967741935483871
"3171",2020-09-03,"US1","USB02",80040,760,8,0.0105263157894737
"3172",2020-09-04,"US1","USB02",79960,560,6,0.0107142857142857
"3173",2020-09-05,"US1","USB02",79950,770,8,0.0103896103896104
"3174",2020-09-06,"US1","USB02",80070,800,8,0.01
"3175",2020-09-07,"US1","USB02",79960,960,10,0.0104166666666667
"3176",2020-09-08,"US1","USB02",80000,810,8,0.00987654320987654
"3177",2020-09-09,"US1","USB02",79930,900,9,0.01
"3178",2020-09-10,"US1","USB02",79920,780,8,0.0102564102564103
"3179",2020-09-11,"US1","USB02",80060,860,9,0.0104651162790698
"3180",2020-09-12,"US1","USB02",79940,770,8,0.0103896103896104
"3181",2020-09-13,"US1","USB02",79960,740,7,0.00945945945945946
"3182",2020-09-14,"US1","USB02",80190,770,8,0.0103896103896104
"3183",2020-09-15,"US1","USB02",80060,760,8,0.0105263157894737
"3184",2020-09-16,"US1","USB02",80080,840,8,0.00952380952380952
"3185",2020-09-17,"US1","USB02",80140,880,9,0.0102272727272727
"3186",2020-09-18,"US1","USB02",80080,660,7,0.0106060606060606
"3187",2020-09-19,"US1","USB02",80190,830,8,0.00963855421686747
"3188",2020-09-20,"US1","USB02",80070,750,8,0.0106666666666667
"3189",2020-09-21,"US1","USB02",79870,760,8,0.0105263157894737
"3190",2020-09-22,"US1","USB02",79970,930,9,0.00967741935483871
"3191",2020-09-23,"US1","USB02",79880,690,7,0.0101449275362319
"3192",2020-09-24,"US1","USB02",79880,650,7,0.0107692307692308
"3193",2020-09-25,"US1","USB02",80040,950,10,0.0105263157894737
"3194",2020-09-26,"US1","USB02",80080,770,8,0.0103896103896104
"3195",2020-09-27,"US1","USB02",79940,920,9,0.00978260869565217
"3196",2020-09-28,"US1","USB02",79940,900,9,0.01
"3197",2020-09-29,"US1","USB02",80020,810,8,0.00987654320987654
"3198",2020-09-30,"US1","USB02",80050,830,8,0.00963855421686747
"3199",2020-10-01,"US1","USB02",80150,810,8,0.00987654320987654
"3200",2020-10-02,"US1","USB02",79950,880,9,0.0102272727272727
"3201",2020-10-03,"US1","USB02",80040,870,9,0.0103448275862069
"3202",2020-10-04,"US1","USB02",79950,860,9,0.0104651162790698
"3203",2020-10-05,"US1","USB02",79950,660,7,0.0106060606060606
"3204",2020-10-06,"US1","USB02",79930,900,9,0.01
"3205",2020-10-07,"US1","USB02",79820,690,7,0.0101449275362319
"3206",2020-10-08,"US1","USB02",79950,810,8,0.00987654320987654
"3207",2020-10-09,"US1","USB02",79970,790,8,0.010126582278481
"3208",2020-10-10,"US1","USB02",80040,700,7,0.01
"3209",2020-10-11,"US1","USB02",79950,890,9,0.0101123595505618
"3210",2020-10-12,"US1","USB02",80010,860,9,0.0104651162790698
"3211",2020-10-13,"US1","USB02",79960,710,7,0.00985915492957747
"3212",2020-10-14,"US1","USB02",79940,870,9,0.0103448275862069
"3213",2020-10-15,"US1","USB02",80100,800,8,0.01
"3214",2020-10-16,"US1","USB02",79990,910,9,0.00989010989010989
"3215",2020-10-17,"US1","USB02",79860,770,8,0.0103896103896104
"3216",2020-10-18,"US1","USB02",80010,800,8,0.01
"3217",2020-10-19,"US1","USB02",79970,790,8,0.010126582278481
"3218",2020-10-20,"US1","USB02",79930,830,8,0.00963855421686747
"3219",2020-10-21,"US1","USB02",79950,930,9,0.00967741935483871
"3220",2020-10-22,"US1","USB02",80080,890,9,0.0101123595505618
"3221",2020-10-23,"US1","USB02",80000,690,7,0.0101449275362319
"3222",2020-10-24,"US1","USB02",79940,820,8,0.00975609756097561
"3223",2020-10-25,"US1","USB02",80030,880,9,0.0102272727272727
"3224",2020-10-26,"US1","USB02",79950,830,8,0.00963855421686747
"3225",2020-10-27,"US1","USB02",79930,900,9,0.01
"3226",2020-10-28,"US1","USB02",79970,640,6,0.009375
"3227",2020-10-29,"US1","USB02",79820,860,9,0.0104651162790698
"3228",2020-10-30,"US1","USB02",80050,810,8,0.00987654320987654
"3229",2020-10-31,"US1","USB02",80000,1070,11,0.0102803738317757
"3230",2020-11-01,"US1","USB02",80080,720,7,0.00972222222222222
"3231",2020-11-02,"US1","USB02",79960,890,9,0.0101123595505618
"3232",2020-11-03,"US1","USB02",80060,790,8,0.010126582278481
"3233",2020-11-04,"US1","USB02",79910,690,7,0.0101449275362319
"3234",2020-11-05,"US1","USB02",80020,760,8,0.0105263157894737
"3235",2020-11-06,"US1","USB02",80100,730,7,0.00958904109589041
"3236",2020-11-07,"US1","USB02",79980,750,8,0.0106666666666667
"3237",2020-11-08,"US1","USB02",79930,850,9,0.0105882352941176
"3238",2020-11-09,"US1","USB02",80000,850,9,0.0105882352941176
"3239",2020-11-10,"US1","USB02",80100,780,8,0.0102564102564103
"3240",2020-11-11,"US1","USB02",79990,840,8,0.00952380952380952
"3241",2020-11-12,"US1","USB02",80070,840,8,0.00952380952380952
"3242",2020-11-13,"US1","USB02",79830,1000,10,0.01
"3243",2020-11-14,"US1","USB02",80110,830,8,0.00963855421686747
"3244",2020-11-15,"US1","USB02",79990,850,9,0.0105882352941176
"3245",2020-11-16,"US1","USB02",80030,970,10,0.0103092783505155
"3246",2020-11-17,"US1","USB02",80060,850,9,0.0105882352941176
"3247",2020-11-18,"US1","USB02",79890,710,7,0.00985915492957747
"3248",2020-11-19,"US1","USB02",80000,750,8,0.0106666666666667
"3249",2020-11-20,"US1","USB02",80170,920,9,0.00978260869565217
"3250",2020-11-21,"US1","USB02",79900,810,8,0.00987654320987654
"3251",2020-11-22,"US1","USB02",79870,750,8,0.0106666666666667
"3252",2020-11-23,"US1","USB02",80040,660,7,0.0106060606060606
"3253",2020-11-24,"US1","USB02",80100,900,9,0.01
"3254",2020-11-25,"US1","USB02",79910,720,7,0.00972222222222222
"3255",2020-11-26,"US1","USB02",80040,690,7,0.0101449275362319
"3256",2020-11-27,"US1","USB02",80080,810,8,0.00987654320987654
"3257",2020-11-28,"US1","USB02",79980,730,7,0.00958904109589041
"3258",2020-11-29,"US1","USB02",80100,530,5,0.00943396226415094
"3259",2020-11-30,"US1","USB02",79990,1000,10,0.01
"3260",2020-12-01,"US1","USB02",79970,880,9,0.0102272727272727
"3261",2020-12-02,"US1","USB02",80030,770,8,0.0103896103896104
"3262",2020-12-03,"US1","USB02",80080,630,6,0.00952380952380952
"3263",2020-12-04,"US1","USB02",79880,860,9,0.0104651162790698
"3264",2020-12-05,"US1","USB02",79960,740,7,0.00945945945945946
"3265",2020-12-06,"US1","USB02",79850,570,6,0.0105263157894737
"3266",2020-12-07,"US1","USB02",80060,850,9,0.0105882352941176
"3267",2020-12-08,"US1","USB02",79950,880,9,0.0102272727272727
"3268",2020-12-09,"US1","USB02",79980,720,7,0.00972222222222222
"3269",2020-12-10,"US1","USB02",79900,950,10,0.0105263157894737
"3270",2020-12-11,"US1","USB02",80170,740,7,0.00945945945945946
"3271",2020-12-12,"US1","USB02",79950,740,7,0.00945945945945946
"3272",2020-12-13,"US1","USB02",80070,780,8,0.0102564102564103
"3273",2020-12-14,"US1","USB02",79970,670,7,0.0104477611940299
"3274",2020-12-15,"US1","USB02",80010,750,8,0.0106666666666667
"3275",2020-12-16,"US1","USB02",80020,890,9,0.0101123595505618
"3276",2020-12-17,"US1","USB02",80090,820,8,0.00975609756097561
"3277",2020-12-18,"US1","USB02",80190,540,5,0.00925925925925926
"3278",2020-12-19,"US1","USB02",79810,760,8,0.0105263157894737
"3279",2020-12-20,"US1","USB02",80010,750,8,0.0106666666666667
"3280",2020-12-21,"US1","USB02",80060,750,8,0.0106666666666667
"3281",2020-12-22,"US1","USB02",79970,780,8,0.0102564102564103
"3282",2020-12-23,"US1","USB02",79800,780,8,0.0102564102564103
"3283",2020-12-24,"US1","USB02",79980,780,8,0.0102564102564103
"3284",2020-12-25,"US1","USB02",79940,930,9,0.00967741935483871
"3285",2020-12-26,"US1","USB02",80090,730,7,0.00958904109589041
"3286",2020-12-27,"US1","USB02",80120,850,9,0.0105882352941176
"3287",2020-12-28,"US1","USB02",79970,820,8,0.00975609756097561
"3288",2020-12-29,"US1","USB02",80130,610,6,0.00983606557377049
"3289",2020-12-30,"US1","USB02",80000,740,7,0.00945945945945946
