"","MFG_DATE","PLANT_ID","PRODUCT_ID","RETURNS_RECEIVED"
"1946",2020-04-28,"US1","LAP03",5
"1947",2020-04-29,"US1","LAP03",4
"1948",2020-04-30,"US1","LAP03",5
"1949",2020-05-01,"US1","LAP03",4
"1950",2020-05-02,"US1","LAP03",3
"1951",2020-05-03,"US1","LAP03",4
"1952",2020-05-04,"US1","LAP03",5
"1953",2020-05-05,"US1","LAP03",2
"1954",2020-05-06,"US1","LAP03",5
"1955",2020-05-07,"US1","LAP03",4
"1956",2020-05-08,"US1","LAP03",3
"1957",2020-05-09,"US1","LAP03",2
"1958",2020-05-10,"US1","LAP03",4
"1959",2020-05-11,"US1","LAP03",5
"1960",2020-05-12,"US1","LAP03",3
"1961",2020-05-13,"US1","LAP03",3
"1962",2020-05-14,"US1","LAP03",5
"1963",2020-05-15,"US1","LAP03",5
"1964",2020-05-16,"US1","LAP03",3
"1965",2020-05-17,"US1","LAP03",3
"1966",2020-05-18,"US1","LAP03",4
"1967",2020-05-19,"US1","LAP03",4
"1968",2020-05-20,"US1","LAP03",5
"1969",2020-05-21,"US1","LAP03",5
"1970",2020-05-22,"US1","LAP03",3
"1971",2020-05-23,"US1","LAP03",3
"1972",2020-05-24,"US1","LAP03",4
"1973",2020-05-25,"US1","LAP03",5
"1974",2020-05-26,"US1","LAP03",5
"1975",2020-05-27,"US1","LAP03",4
"1976",2020-05-28,"US1","LAP03",2
"1977",2020-05-29,"US1","LAP03",1
"1978",2020-05-30,"US1","LAP03",2
"1979",2020-05-31,"US1","LAP03",4
"1980",2020-06-01,"US1","LAP03",4
"1981",2020-06-02,"US1","LAP03",4
"1982",2020-06-03,"US1","LAP03",3
"1983",2020-06-04,"US1","LAP03",5
"1984",2020-06-05,"US1","LAP03",5
"1985",2020-06-06,"US1","LAP03",4
"1986",2020-06-07,"US1","LAP03",2
"1987",2020-06-08,"US1","LAP03",3
"1988",2020-06-09,"US1","LAP03",4
"1989",2020-06-10,"US1","LAP03",5
"1990",2020-06-11,"US1","LAP03",2
"1991",2020-06-12,"US1","LAP03",4
"1992",2020-06-13,"US1","LAP03",4
"1993",2020-06-14,"US1","LAP03",4
"1994",2020-06-15,"US1","LAP03",5
"1995",2020-06-16,"US1","LAP03",5
"1996",2020-06-17,"US1","LAP03",2
"1997",2020-06-18,"US1","LAP03",4
"1998",2020-06-19,"US1","LAP03",4
"1999",2020-06-20,"US1","LAP03",3
"2000",2020-06-21,"US1","LAP03",4
"2001",2020-06-22,"US1","LAP03",6
"2002",2020-06-23,"US1","LAP03",5
"2003",2020-06-24,"US1","LAP03",4
"2004",2020-06-25,"US1","LAP03",2
"2005",2020-06-26,"US1","LAP03",4
"2006",2020-06-27,"US1","LAP03",5
"2007",2020-06-28,"US1","LAP03",3
"2008",2020-06-29,"US1","LAP03",4
"2009",2020-06-30,"US1","LAP03",4
"2010",2020-07-01,"US1","LAP03",3
"2011",2020-07-02,"US1","LAP03",2
"2012",2020-07-03,"US1","LAP03",2
"2013",2020-07-04,"US1","LAP03",4
"2014",2020-07-05,"US1","LAP03",4
"2015",2020-07-06,"US1","LAP03",4
"2016",2020-07-07,"US1","LAP03",4
"2017",2020-07-08,"US1","LAP03",5
"2018",2020-07-09,"US1","LAP03",3
"2019",2020-07-10,"US1","LAP03",3
"2020",2020-07-11,"US1","LAP03",6
"2021",2020-07-12,"US1","LAP03",4
"2022",2020-07-13,"US1","LAP03",5
"2023",2020-07-14,"US1","LAP03",4
"2024",2020-07-15,"US1","LAP03",5
"2025",2020-07-16,"US1","LAP03",5
"2026",2020-07-17,"US1","LAP03",4
"2027",2020-07-18,"US1","LAP03",3
"2028",2020-07-19,"US1","LAP03",4
"2029",2020-07-20,"US1","LAP03",4
"2030",2020-07-21,"US1","LAP03",3
"2031",2020-07-22,"US1","LAP03",2
"2032",2020-07-23,"US1","LAP03",4
"2033",2020-07-24,"US1","LAP03",4
"2034",2020-07-25,"US1","LAP03",3
"2035",2020-07-26,"US1","LAP03",4
"2036",2020-07-27,"US1","LAP03",4
"2037",2020-07-28,"US1","LAP03",5
"2038",2020-07-29,"US1","LAP03",4
"2039",2020-07-30,"US1","LAP03",4
"2040",2020-07-31,"US1","LAP03",3
"2041",2020-08-01,"US1","LAP03",2
"2042",2020-08-02,"US1","LAP03",4
"2043",2020-08-03,"US1","LAP03",4
"2044",2020-08-04,"US1","LAP03",5
"2045",2020-08-05,"US1","LAP03",4
"2046",2020-08-06,"US1","LAP03",4
"2047",2020-08-07,"US1","LAP03",2
"2048",2020-08-08,"US1","LAP03",4
"2049",2020-08-09,"US1","LAP03",4
"2050",2020-08-10,"US1","LAP03",3
"2051",2020-08-11,"US1","LAP03",5
"2052",2020-08-12,"US1","LAP03",5
"2053",2020-08-13,"US1","LAP03",4
"2054",2020-08-14,"US1","LAP03",2
"2055",2020-08-15,"US1","LAP03",5
"2056",2020-08-16,"US1","LAP03",4
"2057",2020-08-17,"US1","LAP03",4
"2058",2020-08-18,"US1","LAP03",5
"2059",2020-08-19,"US1","LAP03",4
"2060",2020-08-20,"US1","LAP03",2
"2061",2020-08-21,"US1","LAP03",2
"2062",2020-08-22,"US1","LAP03",4
"2063",2020-08-23,"US1","LAP03",3
"2064",2020-08-24,"US1","LAP03",3
"2065",2020-08-25,"US1","LAP03",4
"2066",2020-08-26,"US1","LAP03",2
"2067",2020-08-27,"US1","LAP03",5
"2068",2020-08-28,"US1","LAP03",2
"2069",2020-08-29,"US1","LAP03",3
"2070",2020-08-30,"US1","LAP03",4
"2071",2020-08-31,"US1","LAP03",3
"2072",2020-09-01,"US1","LAP03",5
"2073",2020-09-02,"US1","LAP03",5
"2074",2020-09-03,"US1","LAP03",3
"2075",2020-09-04,"US1","LAP03",4
"2076",2020-09-05,"US1","LAP03",3
"2077",2020-09-06,"US1","LAP03",2
"2078",2020-09-07,"US1","LAP03",4
"2079",2020-09-08,"US1","LAP03",4
"2080",2020-09-09,"US1","LAP03",2
"2081",2020-09-10,"US1","LAP03",4
"2082",2020-09-11,"US1","LAP03",4
"2083",2020-09-12,"US1","LAP03",4
"2084",2020-09-13,"US1","LAP03",3
"2085",2020-09-14,"US1","LAP03",2
"2086",2020-09-15,"US1","LAP03",4
"2087",2020-09-16,"US1","LAP03",4
"2088",2020-09-17,"US1","LAP03",2
"2089",2020-09-18,"US1","LAP03",2
"2090",2020-09-19,"US1","LAP03",4
"2091",2020-09-20,"US1","LAP03",4
"2092",2020-09-21,"US1","LAP03",4
"2093",2020-09-22,"US1","LAP03",3
"2094",2020-09-23,"US1","LAP03",3
"2095",2020-09-24,"US1","LAP03",2
"2096",2020-09-25,"US1","LAP03",5
"2097",2020-09-26,"US1","LAP03",3
"2098",2020-09-27,"US1","LAP03",5
"2099",2020-09-28,"US1","LAP03",3
"2100",2020-09-29,"US1","LAP03",5
"2101",2020-09-30,"US1","LAP03",4
"2102",2020-10-01,"US1","LAP03",4
"2103",2020-10-02,"US1","LAP03",5
"2104",2020-10-03,"US1","LAP03",4
"2105",2020-10-04,"US1","LAP03",4
"2106",2020-10-05,"US1","LAP03",3
"2107",2020-10-06,"US1","LAP03",3
"2108",2020-10-07,"US1","LAP03",2
"2109",2020-10-08,"US1","LAP03",3
"2110",2020-10-09,"US1","LAP03",2
"2111",2020-10-10,"US1","LAP03",4
"2112",2020-10-11,"US1","LAP03",5
"2113",2020-10-12,"US1","LAP03",3
"2114",2020-10-13,"US1","LAP03",3
"2115",2020-10-14,"US1","LAP03",4
"2116",2020-10-15,"US1","LAP03",4
"2117",2020-10-16,"US1","LAP03",3
"2118",2020-10-17,"US1","LAP03",4
"2119",2020-10-18,"US1","LAP03",2
"2120",2020-10-19,"US1","LAP03",4
"2121",2020-10-20,"US1","LAP03",3
"2122",2020-10-21,"US1","LAP03",4
"2123",2020-10-22,"US1","LAP03",4
"2124",2020-10-23,"US1","LAP03",3
"2125",2020-10-24,"US1","LAP03",5
"2126",2020-10-25,"US1","LAP03",5
"2127",2020-10-26,"US1","LAP03",5
"2128",2020-10-27,"US1","LAP03",2
"2129",2020-10-28,"US1","LAP03",4
"2130",2020-10-29,"US1","LAP03",3
"2131",2020-10-30,"US1","LAP03",4
"2132",2020-10-31,"US1","LAP03",4
"2133",2020-11-01,"US1","LAP03",3
"2134",2020-11-02,"US1","LAP03",2
"2135",2020-11-03,"US1","LAP03",4
"2136",2020-11-04,"US1","LAP03",4
"2137",2020-11-05,"US1","LAP03",4
"2138",2020-11-06,"US1","LAP03",4
"2139",2020-11-07,"US1","LAP03",5
"2140",2020-11-08,"US1","LAP03",4
"2141",2020-11-09,"US1","LAP03",4
"2142",2020-11-10,"US1","LAP03",3
"2143",2020-11-11,"US1","LAP03",4
"2144",2020-11-12,"US1","LAP03",4
"2145",2020-11-13,"US1","LAP03",5
"2146",2020-11-14,"US1","LAP03",5
"2147",2020-11-15,"US1","LAP03",4
"2148",2020-11-16,"US1","LAP03",5
"2149",2020-11-17,"US1","LAP03",3
"2150",2020-11-18,"US1","LAP03",3
"2151",2020-11-19,"US1","LAP03",4
"2152",2020-11-20,"US1","LAP03",5
"2153",2020-11-21,"US1","LAP03",2
"2154",2020-11-22,"US1","LAP03",2
"2155",2020-11-23,"US1","LAP03",5
"2156",2020-11-24,"US1","LAP03",2
"2157",2020-11-25,"US1","LAP03",4
"2158",2020-11-26,"US1","LAP03",5
"2159",2020-11-27,"US1","LAP03",5
"2160",2020-11-28,"US1","LAP03",5
"2161",2020-11-29,"US1","LAP03",2
"2162",2020-11-30,"US1","LAP03",4
"2163",2020-12-01,"US1","LAP03",5
"2164",2020-12-02,"US1","LAP03",5
"2165",2020-12-03,"US1","LAP03",2
"2166",2020-12-04,"US1","LAP03",4
"2167",2020-12-05,"US1","LAP03",4
"2168",2020-12-06,"US1","LAP03",5
"2169",2020-12-07,"US1","LAP03",4
"2170",2020-12-08,"US1","LAP03",3
"2171",2020-12-09,"US1","LAP03",3
"2172",2020-12-10,"US1","LAP03",4
"2173",2020-12-11,"US1","LAP03",3
"2174",2020-12-12,"US1","LAP03",4
"2175",2020-12-13,"US1","LAP03",4
"2176",2020-12-14,"US1","LAP03",3
"2177",2020-12-15,"US1","LAP03",2
"2178",2020-12-16,"US1","LAP03",2
"2179",2020-12-17,"US1","LAP03",4
"2180",2020-12-18,"US1","LAP03",2
"2181",2020-12-19,"US1","LAP03",5
"2182",2020-12-20,"US1","LAP03",4
"2183",2020-12-21,"US1","LAP03",4
"2184",2020-12-22,"US1","LAP03",5
"2185",2020-12-23,"US1","LAP03",4
"2186",2020-12-24,"US1","LAP03",4
"2187",2020-12-25,"US1","LAP03",4
"2188",2020-12-26,"US1","LAP03",5
"2189",2020-12-27,"US1","LAP03",3
"2190",2020-12-28,"US1","LAP03",2
"2191",2020-12-29,"US1","LAP03",2
"2192",2020-12-30,"US1","LAP03",4
"2193",2020-12-31,"US1","LAP03",4
"2194",2020-01-01,"US1","USB01",7
"2195",2020-01-02,"US1","USB01",6
"2196",2020-01-03,"US1","USB01",7
"2197",2020-01-04,"US1","USB01",5
"2198",2020-01-05,"US1","USB01",6
"2199",2020-01-06,"US1","USB01",7
"2200",2020-01-07,"US1","USB01",5
"2201",2020-01-08,"US1","USB01",5
"2202",2020-01-09,"US1","USB01",6
"2203",2020-01-10,"US1","USB01",6
"2204",2020-01-11,"US1","USB01",7
"2205",2020-01-12,"US1","USB01",5
"2206",2020-01-13,"US1","USB01",5
"2207",2020-01-14,"US1","USB01",6
"2208",2020-01-15,"US1","USB01",5
"2209",2020-01-16,"US1","USB01",5
"2210",2020-01-17,"US1","USB01",7
"2211",2020-01-18,"US1","USB01",7
"2212",2020-01-19,"US1","USB01",5
"2213",2020-01-20,"US1","USB01",6
"2214",2020-01-21,"US1","USB01",5
"2215",2020-01-22,"US1","USB01",6
"2216",2020-01-23,"US1","USB01",6
"2217",2020-01-24,"US1","USB01",6
"2218",2020-01-25,"US1","USB01",5
"2219",2020-01-26,"US1","USB01",5
"2220",2020-01-27,"US1","USB01",5
"2221",2020-01-28,"US1","USB01",5
"2222",2020-01-29,"US1","USB01",6
"2223",2020-01-30,"US1","USB01",6
"2224",2020-01-31,"US1","USB01",6
"2225",2020-02-01,"US1","USB01",5
"2226",2020-02-02,"US1","USB01",7
"2227",2020-02-03,"US1","USB01",6
"2228",2020-02-04,"US1","USB01",5
"2229",2020-02-05,"US1","USB01",7
"2230",2020-02-06,"US1","USB01",5
"2231",2020-02-07,"US1","USB01",5
"2232",2020-02-08,"US1","USB01",5
"2233",2020-02-09,"US1","USB01",7
"2234",2020-02-10,"US1","USB01",6
"2235",2020-02-11,"US1","USB01",7
"2236",2020-02-12,"US1","USB01",6
"2237",2020-02-13,"US1","USB01",7
"2238",2020-02-14,"US1","USB01",7
"2239",2020-02-15,"US1","USB01",7
"2240",2020-02-16,"US1","USB01",7
"2241",2020-02-17,"US1","USB01",7
"2242",2020-02-18,"US1","USB01",6
"2243",2020-02-19,"US1","USB01",6
"2244",2020-02-20,"US1","USB01",6
"2245",2020-02-21,"US1","USB01",5
"2246",2020-02-22,"US1","USB01",5
"2247",2020-02-23,"US1","USB01",7
"2248",2020-02-24,"US1","USB01",6
"2249",2020-02-25,"US1","USB01",5
"2250",2020-02-26,"US1","USB01",6
"2251",2020-02-27,"US1","USB01",5
"2252",2020-02-28,"US1","USB01",6
"2253",2020-02-29,"US1","USB01",6
"2254",2020-03-01,"US1","USB01",5
"2255",2020-03-02,"US1","USB01",5
"2256",2020-03-03,"US1","USB01",7
"2257",2020-03-04,"US1","USB01",5
"2258",2020-03-05,"US1","USB01",8
"2259",2020-03-06,"US1","USB01",7
"2260",2020-03-07,"US1","USB01",5
"2261",2020-03-08,"US1","USB01",5
"2262",2020-03-09,"US1","USB01",7
"2263",2020-03-10,"US1","USB01",5
"2264",2020-03-11,"US1","USB01",7
"2265",2020-03-12,"US1","USB01",5
"2266",2020-03-13,"US1","USB01",7
"2267",2020-03-14,"US1","USB01",7
"2268",2020-03-15,"US1","USB01",7
"2269",2020-03-16,"US1","USB01",6
"2270",2020-03-17,"US1","USB01",7
"2271",2020-03-18,"US1","USB01",7
"2272",2020-03-19,"US1","USB01",6
"2273",2020-03-20,"US1","USB01",5
"2274",2020-03-21,"US1","USB01",6
"2275",2020-03-22,"US1","USB01",7
"2276",2020-03-23,"US1","USB01",7
"2277",2020-03-24,"US1","USB01",5
"2278",2020-03-25,"US1","USB01",7
"2279",2020-03-26,"US1","USB01",7
"2280",2020-03-27,"US1","USB01",7
"2281",2020-03-28,"US1","USB01",6
"2282",2020-03-29,"US1","USB01",7
"2283",2020-03-30,"US1","USB01",7
"2284",2020-03-31,"US1","USB01",5
"2285",2020-04-01,"US1","USB01",5
"2286",2020-04-02,"US1","USB01",7
"2287",2020-04-03,"US1","USB01",6
"2288",2020-04-04,"US1","USB01",7
"2289",2020-04-05,"US1","USB01",6
"2290",2020-04-06,"US1","USB01",7
"2291",2020-04-07,"US1","USB01",6
"2292",2020-04-08,"US1","USB01",5
"2293",2020-04-09,"US1","USB01",6
"2294",2020-04-10,"US1","USB01",7
"2295",2020-04-11,"US1","USB01",6
"2296",2020-04-12,"US1","USB01",7
"2297",2020-04-13,"US1","USB01",7
"2298",2020-04-14,"US1","USB01",6
"2299",2020-04-15,"US1","USB01",7
"2300",2020-04-16,"US1","USB01",7
"2301",2020-04-17,"US1","USB01",7
"2302",2020-04-18,"US1","USB01",6
"2303",2020-04-19,"US1","USB01",6
"2304",2020-04-20,"US1","USB01",7
"2305",2020-04-21,"US1","USB01",6
"2306",2020-04-22,"US1","USB01",6
"2307",2020-04-23,"US1","USB01",7
"2308",2020-04-24,"US1","USB01",6
"2309",2020-04-25,"US1","USB01",5
"2310",2020-04-26,"US1","USB01",6
"2311",2020-04-27,"US1","USB01",7
"2312",2020-04-28,"US1","USB01",7
"2313",2020-04-29,"US1","USB01",5
"2314",2020-04-30,"US1","USB01",6
"2315",2020-05-01,"US1","USB01",6
"2316",2020-05-02,"US1","USB01",6
"2317",2020-05-03,"US1","USB01",6
"2318",2020-05-04,"US1","USB01",6
"2319",2020-05-05,"US1","USB01",6
"2320",2020-05-06,"US1","USB01",5
"2321",2020-05-07,"US1","USB01",5
"2322",2020-05-08,"US1","USB01",7
"2323",2020-05-09,"US1","USB01",5
"2324",2020-05-10,"US1","USB01",6
"2325",2020-05-11,"US1","USB01",7
"2326",2020-05-12,"US1","USB01",6
"2327",2020-05-13,"US1","USB01",6
"2328",2020-05-14,"US1","USB01",6
"2329",2020-05-15,"US1","USB01",7
"2330",2020-05-16,"US1","USB01",6
"2331",2020-05-17,"US1","USB01",6
"2332",2020-05-18,"US1","USB01",7
"2333",2020-05-19,"US1","USB01",5
"2334",2020-05-20,"US1","USB01",6
"2335",2020-05-21,"US1","USB01",5
"2336",2020-05-22,"US1","USB01",6
"2337",2020-05-23,"US1","USB01",5
"2338",2020-05-24,"US1","USB01",5
"2339",2020-05-25,"US1","USB01",6
"2340",2020-05-26,"US1","USB01",6
"2341",2020-05-27,"US1","USB01",5
"2342",2020-05-28,"US1","USB01",7
"2343",2020-05-29,"US1","USB01",6
"2344",2020-05-30,"US1","USB01",6
"2345",2020-05-31,"US1","USB01",7
"2346",2020-06-01,"US1","USB01",6
"2347",2020-06-02,"US1","USB01",6
"2348",2020-06-03,"US1","USB01",6
"2349",2020-06-04,"US1","USB01",5
"2350",2020-06-05,"US1","USB01",7
"2351",2020-06-06,"US1","USB01",7
"2352",2020-06-07,"US1","USB01",6
"2353",2020-06-08,"US1","USB01",7
"2354",2020-06-09,"US1","USB01",6
"2355",2020-06-10,"US1","USB01",5
"2356",2020-06-11,"US1","USB01",7
"2357",2020-06-12,"US1","USB01",6
"2358",2020-06-13,"US1","USB01",7
"2359",2020-06-14,"US1","USB01",5
"2360",2020-06-15,"US1","USB01",6
"2361",2020-06-16,"US1","USB01",6
"2362",2020-06-17,"US1","USB01",7
"2363",2020-06-18,"US1","USB01",5
"2364",2020-06-19,"US1","USB01",6
"2365",2020-06-20,"US1","USB01",5
"2366",2020-06-21,"US1","USB01",7
"2367",2020-06-22,"US1","USB01",6
"2368",2020-06-23,"US1","USB01",7
"2369",2020-06-24,"US1","USB01",5
"2370",2020-06-25,"US1","USB01",6
"2371",2020-06-26,"US1","USB01",5
"2372",2020-06-27,"US1","USB01",5
"2373",2020-06-28,"US1","USB01",7
"2374",2020-06-29,"US1","USB01",6
"2375",2020-06-30,"US1","USB01",7
"2376",2020-07-01,"US1","USB01",6
"2377",2020-07-02,"US1","USB01",7
"2378",2020-07-03,"US1","USB01",7
"2379",2020-07-04,"US1","USB01",5
"2380",2020-07-05,"US1","USB01",5
"2381",2020-07-06,"US1","USB01",7
"2382",2020-07-07,"US1","USB01",7
"2383",2020-07-08,"US1","USB01",6
"2384",2020-07-09,"US1","USB01",7
"2385",2020-07-10,"US1","USB01",5
"2386",2020-07-11,"US1","USB01",5
"2387",2020-07-12,"US1","USB01",7
"2388",2020-07-13,"US1","USB01",7
"2389",2020-07-14,"US1","USB01",6
"2390",2020-07-15,"US1","USB01",5
"2391",2020-07-16,"US1","USB01",5
"2392",2020-07-17,"US1","USB01",6
"2393",2020-07-18,"US1","USB01",7
"2394",2020-07-19,"US1","USB01",5
"2395",2020-07-20,"US1","USB01",7
"2396",2020-07-21,"US1","USB01",6
"2397",2020-07-22,"US1","USB01",7
"2398",2020-07-23,"US1","USB01",6
"2399",2020-07-24,"US1","USB01",6
"2400",2020-07-25,"US1","USB01",5
"2401",2020-07-26,"US1","USB01",6
"2402",2020-07-27,"US1","USB01",7
"2403",2020-07-28,"US1","USB01",7
"2404",2020-07-29,"US1","USB01",5
"2405",2020-07-30,"US1","USB01",5
"2406",2020-07-31,"US1","USB01",7
"2407",2020-08-01,"US1","USB01",5
"2408",2020-08-02,"US1","USB01",7
"2409",2020-08-03,"US1","USB01",7
"2410",2020-08-04,"US1","USB01",5
"2411",2020-08-05,"US1","USB01",6
"2412",2020-08-06,"US1","USB01",5
"2413",2020-08-07,"US1","USB01",5
"2414",2020-08-08,"US1","USB01",6
"2415",2020-08-09,"US1","USB01",5
"2416",2020-08-10,"US1","USB01",5
"2417",2020-08-11,"US1","USB01",7
"2418",2020-08-12,"US1","USB01",7
"2419",2020-08-13,"US1","USB01",6
"2420",2020-08-14,"US1","USB01",6
"2421",2020-08-15,"US1","USB01",5
"2422",2020-08-16,"US1","USB01",7
"2423",2020-08-17,"US1","USB01",6
"2424",2020-08-18,"US1","USB01",5
"2425",2020-08-19,"US1","USB01",7
"2426",2020-08-20,"US1","USB01",7
"2427",2020-08-21,"US1","USB01",6
"2428",2020-08-22,"US1","USB01",6
"2429",2020-08-23,"US1","USB01",7
"2430",2020-08-24,"US1","USB01",5
"2431",2020-08-25,"US1","USB01",6
"2432",2020-08-26,"US1","USB01",7
"2433",2020-08-27,"US1","USB01",6
"2434",2020-08-28,"US1","USB01",6
"2435",2020-08-29,"US1","USB01",6
"2436",2020-08-30,"US1","USB01",7
"2437",2020-08-31,"US1","USB01",5
"2438",2020-09-01,"US1","USB01",6
"2439",2020-09-02,"US1","USB01",6
"2440",2020-09-03,"US1","USB01",7
"2441",2020-09-04,"US1","USB01",7
"2442",2020-09-05,"US1","USB01",5
"2443",2020-09-06,"US1","USB01",6
"2444",2020-09-07,"US1","USB01",6
"2445",2020-09-08,"US1","USB01",7
"2446",2020-09-09,"US1","USB01",7
"2447",2020-09-10,"US1","USB01",6
"2448",2020-09-11,"US1","USB01",7
"2449",2020-09-12,"US1","USB01",6
"2450",2020-09-13,"US1","USB01",6
"2451",2020-09-14,"US1","USB01",5
"2452",2020-09-15,"US1","USB01",6
"2453",2020-09-16,"US1","USB01",7
"2454",2020-09-17,"US1","USB01",5
"2455",2020-09-18,"US1","USB01",5
"2456",2020-09-19,"US1","USB01",6
"2457",2020-09-20,"US1","USB01",5
"2458",2020-09-21,"US1","USB01",5
"2459",2020-09-22,"US1","USB01",5
"2460",2020-09-23,"US1","USB01",7
"2461",2020-09-24,"US1","USB01",7
"2462",2020-09-25,"US1","USB01",5
"2463",2020-09-26,"US1","USB01",6
"2464",2020-09-27,"US1","USB01",6
"2465",2020-09-28,"US1","USB01",6
"2466",2020-09-29,"US1","USB01",7
"2467",2020-09-30,"US1","USB01",5
"2468",2020-10-01,"US1","USB01",6
"2469",2020-10-02,"US1","USB01",7
"2470",2020-10-03,"US1","USB01",7
"2471",2020-10-04,"US1","USB01",6
"2472",2020-10-05,"US1","USB01",5
"2473",2020-10-06,"US1","USB01",7
"2474",2020-10-07,"US1","USB01",5
"2475",2020-10-08,"US1","USB01",6
"2476",2020-10-09,"US1","USB01",5
"2477",2020-10-10,"US1","USB01",6
"2478",2020-10-11,"US1","USB01",6
"2479",2020-10-12,"US1","USB01",6
"2480",2020-10-13,"US1","USB01",7
"2481",2020-10-14,"US1","USB01",5
"2482",2020-10-15,"US1","USB01",6
"2483",2020-10-16,"US1","USB01",6
"2484",2020-10-17,"US1","USB01",5
"2485",2020-10-18,"US1","USB01",6
"2486",2020-10-19,"US1","USB01",7
"2487",2020-10-20,"US1","USB01",6
"2488",2020-10-21,"US1","USB01",7
"2489",2020-10-22,"US1","USB01",6
"2490",2020-10-23,"US1","USB01",6
"2491",2020-10-24,"US1","USB01",7
"2492",2020-10-25,"US1","USB01",7
"2493",2020-10-26,"US1","USB01",5
"2494",2020-10-27,"US1","USB01",5
"2495",2020-10-28,"US1","USB01",7
"2496",2020-10-29,"US1","USB01",5
"2497",2020-10-30,"US1","USB01",6
"2498",2020-10-31,"US1","USB01",6
"2499",2020-11-01,"US1","USB01",7
"2500",2020-11-02,"US1","USB01",6
"2501",2020-11-03,"US1","USB01",6
"2502",2020-11-04,"US1","USB01",6
"2503",2020-11-05,"US1","USB01",7
"2504",2020-11-06,"US1","USB01",5
"2505",2020-11-07,"US1","USB01",5
"2506",2020-11-08,"US1","USB01",6
"2507",2020-11-09,"US1","USB01",5
"2508",2020-11-10,"US1","USB01",6
"2509",2020-11-11,"US1","USB01",5
"2510",2020-11-12,"US1","USB01",7
"2511",2020-11-13,"US1","USB01",6
"2512",2020-11-14,"US1","USB01",7
"2513",2020-11-15,"US1","USB01",5
"2514",2020-11-16,"US1","USB01",7
"2515",2020-11-17,"US1","USB01",5
"2516",2020-11-18,"US1","USB01",7
"2517",2020-11-19,"US1","USB01",7
"2518",2020-11-20,"US1","USB01",7
"2519",2020-11-21,"US1","USB01",7
"2520",2020-11-22,"US1","USB01",7
"2521",2020-11-23,"US1","USB01",5
"2522",2020-11-24,"US1","USB01",7
"2523",2020-11-25,"US1","USB01",6
"2524",2020-11-26,"US1","USB01",5
"2525",2020-11-27,"US1","USB01",7
"2526",2020-11-28,"US1","USB01",5
"2527",2020-11-29,"US1","USB01",7
"2528",2020-11-30,"US1","USB01",6
"2529",2020-12-01,"US1","USB01",7
"2530",2020-12-02,"US1","USB01",5
"2531",2020-12-03,"US1","USB01",7
"2532",2020-12-04,"US1","USB01",7
"2533",2020-12-05,"US1","USB01",5
"2534",2020-12-06,"US1","USB01",5
"2535",2020-12-07,"US1","USB01",6
"2536",2020-12-08,"US1","USB01",6
"2537",2020-12-09,"US1","USB01",5
"2538",2020-12-10,"US1","USB01",6
"2539",2020-12-11,"US1","USB01",7
"2540",2020-12-12,"US1","USB01",7
"2541",2020-12-13,"US1","USB01",7
"2542",2020-12-14,"US1","USB01",7
"2543",2020-12-15,"US1","USB01",6
"2544",2020-12-16,"US1","USB01",7
"2545",2020-12-17,"US1","USB01",5
"2546",2020-12-18,"US1","USB01",7
"2547",2020-12-19,"US1","USB01",6
"2548",2020-12-20,"US1","USB01",7
"2549",2020-12-21,"US1","USB01",6
"2550",2020-12-22,"US1","USB01",5
"2551",2020-12-23,"US1","USB01",6
"2552",2020-12-24,"US1","USB01",6
"2553",2020-12-25,"US1","USB01",6
"2554",2020-12-26,"US1","USB01",7
"2555",2020-12-27,"US1","USB01",7
"2556",2020-12-28,"US1","USB01",6
"2557",2020-12-29,"US1","USB01",6
"2558",2020-12-30,"US1","USB01",7
"2559",2020-12-31,"US1","USB01",6
"2560",2020-01-01,"US1","USB01",6
"2561",2020-01-02,"US1","USB01",5
"2562",2020-01-03,"US1","USB01",7
"2563",2020-01-04,"US1","USB01",5
"2564",2020-01-05,"US1","USB01",5
"2565",2020-01-06,"US1","USB01",6
"2566",2020-01-07,"US1","USB01",7
"2567",2020-01-08,"US1","USB01",7
"2568",2020-01-09,"US1","USB01",7
"2569",2020-01-10,"US1","USB01",6
"2570",2020-01-11,"US1","USB01",6
"2571",2020-01-12,"US1","USB01",6
"2572",2020-01-13,"US1","USB01",6
"2573",2020-01-14,"US1","USB01",7
"2574",2020-01-15,"US1","USB01",5
"2575",2020-01-16,"US1","USB01",6
"2576",2020-01-17,"US1","USB01",6
"2577",2020-01-18,"US1","USB01",6
"2578",2020-01-19,"US1","USB01",6
"2579",2020-01-20,"US1","USB01",5
"2580",2020-01-21,"US1","USB01",5
"2581",2020-01-22,"US1","USB01",7
"2582",2020-01-23,"US1","USB01",5
"2583",2020-01-24,"US1","USB01",7
"2584",2020-01-25,"US1","USB01",5
"2585",2020-01-26,"US1","USB01",5
"2586",2020-01-27,"US1","USB01",6
"2587",2020-01-28,"US1","USB01",5
"2588",2020-01-29,"US1","USB01",6
"2589",2020-01-30,"US1","USB01",7
"2590",2020-01-31,"US1","USB01",6
"2591",2020-02-01,"US1","USB01",7
"2592",2020-02-02,"US1","USB01",5
"2593",2020-02-03,"US1","USB01",5
"2594",2020-02-04,"US1","USB01",7
"2595",2020-02-05,"US1","USB01",5
"2596",2020-02-06,"US1","USB01",7
"2597",2020-02-07,"US1","USB01",5
